Time,Category,Price,ID,Fee,StrikePrice,FutPrice,Date,ProductCode,SettlementPrice,SettlementDate,DateTime,SameStrikePrice,Delta,Vega,NewPrice,NewDate,NumMatchingTrades,Intrinsic_Value,PnL_Early_Close,PnL_Settlement
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,42.90234375,0.17546154350104987,7.364075604419012,79.09785407725322,2024-09-12,1165,0.0,1781.675506471298,-2191.2623046875
2024-09-12 04:11:00,C,41.5,TXO22000I4,13.0,22000.0,21553.0,2024-09-12,202409,21619,2024-09-18,41100,42.90234375,0.17546154350104987,7.364075604419012,79.09785407725322,2024-09-12,1165,0.0,1781.675506471298,-2191.2623046875
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21554.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:13:00,C,45.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,42.29368932038835,0.17380849093475773,7.318777911526993,79.09785407725322,2024-09-12,1165,0.0,1812.138660673361,-2160.7991504854367
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,42.026595744680854,0.17325251734615718,7.30372073892118,79.09785407725322,2024-09-12,1165,0.0,1825.5066941375212,-2147.431117021277
2024-09-12 04:15:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,41500,42.00253807106599,0.17356778134571269,7.312282698255326,79.09785407725322,2024-09-12,1165,0.0,1826.7107807019452,-2146.227030456853
2024-09-12 04:16:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,42.009756097560974,0.17380984141696812,7.318956463533602,79.09785407725322,2024-09-12,1165,0.0,1826.3495184758713,-2146.5882926829267
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,42.009756097560974,0.17380984141696812,7.318956463533602,79.09785407725322,2024-09-12,1165,0.0,1826.3495184758713,-2146.5882926829267
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41600,42.009756097560974,0.17380984141696812,7.318956463533602,79.09785407725322,2024-09-12,1165,0.0,1826.3495184758713,-2146.5882926829267
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,42.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,42.004672897196265,0.17406967249129038,7.326022530280159,79.09785407725322,2024-09-12,1165,0.0,1826.6039326541247,-2146.333878504673
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,42.0,TXO22000I4,13.0,22000.0,21549.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,41.95566502463054,0.17422194854535325,7.329977024515216,79.09785407725322,2024-09-12,1165,0.0,1829.0567766760394,-2143.881034482759
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,41900,41.89903846153846,0.17399835224444213,7.323583686015005,79.09785407725322,2024-09-12,1165,0.0,1831.8909361587982,-2141.046875
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,41.89142857142857,0.17372225910260686,7.315335733383585,79.09785407725322,2024-09-12,1165,0.0,1832.271811158798,-2140.6659999999997
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,41.91610738255034,0.17363511698035142,7.312580199145395,79.09785407725322,2024-09-12,1165,0.0,1831.0366366621538,-2141.901174496644
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,41.91610738255034,0.17363511698035142,7.312580199145395,79.09785407725322,2024-09-12,1165,0.0,1831.0366366621538,-2141.901174496644
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42100,41.91610738255034,0.17363511698035142,7.312580199145395,79.09785407725322,2024-09-12,1165,0.0,1831.0366366621538,-2141.901174496644
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,41.949074074074076,0.1734085819272746,7.305697150333494,79.09785407725322,2024-09-12,1165,0.0,1829.3866537513904,-2143.5511574074076
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,42.26984126984127,0.1737532545627513,7.313697913795829,79.09785407725322,2024-09-12,1165,0.0,1813.3322556032424,-2159.605555555556
2024-09-17 04:35:00,P,6.9,TXO20950U4,11.0,20950.0,21743.0,2024-09-17,202409,21619,2024-09-18,43500,6.9,-0.0372621926708691,1.0881431225679312,0.3636363636363636,2024-09-18,11,0.0,-349.18136363636364,-389.345
2024-09-19 04:02:00,C,100.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,97.66666666666667,0.2567832544868007,9.22236720502086,124.22777777777777,2024-09-19,180,699.0,1294.9608333333324,30016.78333333333
2024-09-19 04:02:00,C,95.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,97.66666666666667,0.2567832544868007,9.22236720502086,124.22777777777777,2024-09-19,180,699.0,1294.9608333333324,30016.78333333333
2024-09-20 04:03:00,P,38.0,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,40.83734939759036,-0.15802548937316102,6.5655452438065875,48.42524916943522,2024-09-20,301,0.0,352.9318586638919,-2088.9093373493974
2024-09-20 04:03:00,P,37.5,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,40.83734939759036,-0.15802548937316102,6.5655452438065875,48.42524916943522,2024-09-20,301,0.0,352.9318586638919,-2088.9093373493974
2024-09-20 04:04:00,P,39.0,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,41.125,-0.15862053241058732,6.581839160679763,48.42524916943522,2024-09-20,301,0.0,338.5349460132894,-2103.30625
2024-09-20 04:04:00,P,38.5,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,41.125,-0.15862053241058732,6.581839160679763,48.42524916943522,2024-09-20,301,0.0,338.5349460132894,-2103.30625
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22361.0,2024-09-20,202409W4,22749,2024-09-25,40400,33.06666666666667,-0.13322717097201878,5.851596099758833,41.47540983606557,2024-09-20,122,0.0,394.71005464480857,-1699.986666666667
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22361.0,2024-09-20,202409W4,22749,2024-09-25,40400,33.06666666666667,-0.13322717097201878,5.851596099758833,41.47540983606557,2024-09-20,122,0.0,394.71005464480857,-1699.986666666667
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22360.0,2024-09-20,202409W4,22749,2024-09-25,40400,33.06666666666667,-0.13322717097201878,5.851596099758833,41.47540983606557,2024-09-20,122,0.0,394.71005464480857,-1699.986666666667
