Time,Category,Price,ID,Fee,StrikePrice,FutPrice,Date,ProductCode,SettlementPrice,SettlementDate,DateTime,SelectedStrikePrice,SelectedPrice,Delta,Vega,NewPrice,NewDate,NumMatchingTrades,Intrinsic_Value,PnL_Early_Close,PnL_Settlement
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,41300,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:13:00,C,44.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:13:00,C,45.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41300,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,12.66666667,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.0,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:14:00,C,42.5,TXO22000I4,13.0,22000.0,21542.0,2024-09-12,202409,21619,2024-09-18,41400,22200.0,22.0,0.09821861338754913,4.939210017892486,38.01803607214429,2024-09-12,499,0.0,775.9009018036073,-1145.1
2024-09-12 04:15:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,41500,22100.0,31.0,0.13255936734242157,6.113891374604478,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:16:00,C,42.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,22100.0,31.0,0.13270224716032694,6.118581285428834,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41600,22100.0,31.0,0.13270224716032694,6.118581285428834,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:16:00,C,41.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41600,22100.0,31.0,0.13270224716032694,6.118581285428834,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21541.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,42.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:17:00,C,42.0,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41700,22100.0,31.0,0.13270948359503212,6.1184007199020405,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,42.0,TXO22000I4,13.0,22000.0,21549.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:18:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41800,22100.0,31.0,0.13295116794506237,6.126188301195349,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:19:00,C,41.5,TXO22000I4,12.75,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,41900,22100.0,31.0,0.13289848454236852,6.124187673427241,56.55154639175258,2024-09-12,582,0.0,1251.1997422680413,-1595.55
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21552.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:20:00,C,41.5,TXO22000I4,13.0,22000.0,21548.0,2024-09-12,202409,21619,2024-09-18,42000,22100.0,31.16304347826087,0.1330602412391843,6.128520275180654,56.55154639175258,2024-09-12,582,0.0,1243.0394161810848,-1603.7103260869565
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,22100.0,31.293478260869566,0.1332593752785096,6.1343737956936835,56.55154639175258,2024-09-12,582,0.0,1236.5111553115196,-1610.2385869565217
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42100,22100.0,31.293478260869566,0.1332593752785096,6.1343737956936835,56.55154639175258,2024-09-12,582,0.0,1236.5111553115196,-1610.2385869565217
2024-09-12 04:21:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42100,22100.0,31.293478260869566,0.1332593752785096,6.1343737956936835,56.55154639175258,2024-09-12,582,0.0,1236.5111553115196,-1610.2385869565217
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21551.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,42.5,TXO22000I4,13.0,22000.0,21550.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:22:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42200,22100.0,31.46551724137931,0.13363853102054768,6.145902493489929,56.55154639175258,2024-09-12,582,0.0,1227.9006043370066,-1618.8491379310346
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,12.66666667,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21545.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21546.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21544.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21543.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-12 04:23:00,C,41.5,TXO22000I4,13.0,22000.0,21540.0,2024-09-12,202409,21619,2024-09-18,42300,22100.0,31.56451612903226,0.13389969536074306,6.1540026594626065,56.55154639175258,2024-09-12,582,0.0,1222.9457100099767,-1623.8040322580646
2024-09-17 04:35:00,P,6.9,TXO20950U4,11.0,20950.0,21743.0,2024-09-17,202409,21619,2024-09-18,43500,20100.0,0.5,-0.0026707782480693,0.1101816290745491,0.2,2024-09-18,4,0.0,-37.035,-69.025
2024-09-19 04:02:00,C,100.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,22150.0,63.333333333333336,0.19535468526423272,7.900146001585263,93.27814569536424,2024-09-19,151,599.0,1467.4100441501098,26735.166666666664
2024-09-19 04:02:00,C,95.0,TX422050I4,16.0,22050.0,21608.0,2024-09-19,202409W4,22749,2024-09-25,40200,22150.0,63.333333333333336,0.19535468526423272,7.900146001585263,93.27814569536424,2024-09-19,151,599.0,1467.4100441501098,26735.166666666664
2024-09-20 04:03:00,P,38.0,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:03:00,P,37.5,TX421900U4,13.0,21900.0,22362.0,2024-09-20,202409W4,22749,2024-09-25,40300,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,39.0,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,38.5,TX421900U4,13.0,21900.0,22355.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22361.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22361.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22360.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22360.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,38.0,TX421900U4,13.0,21900.0,22359.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,38.0,TX421900U4,13.0,21900.0,22359.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22357.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
2024-09-20 04:04:00,P,30.0,TX421850U4,12.5,21850.0,22357.0,2024-09-20,202409W4,22749,2024-09-25,40400,21000.0,6.581818181818181,-0.02369292894082868,1.5198518612557685,5.461250000000001,2024-09-20,80,0.0,-78.6305624999999,-374.41999999999996
